t,consumer_id,energy_before,energy_after,position_consumer,resource_id,energy_resource,position_resource,bite_size,team_capture,predator_list
105,type_1_prey_95,2.8100000000000023,2.8500000000000023,"5,8",grass_13,0.04,"5,8",0.04,,
106,type_1_prey_95,2.8000000000000025,2.8400000000000025,"5,8",grass_13,0.04,"5,8",0.04,,
107,type_1_prey_95,2.7900000000000027,2.8300000000000027,"5,8",grass_13,0.04,"5,8",0.04,,
108,type_1_prey_95,2.780000000000003,2.820000000000003,"5,8",grass_13,0.04,"5,8",0.04,,
109,type_1_prey_95,2.770000000000003,2.810000000000003,"5,8",grass_13,0.04,"5,8",0.04,,
110,type_1_prey_95,2.7600000000000033,2.8000000000000034,"5,8",grass_13,0.04,"5,8",0.04,,
111,type_1_prey_95,2.7500000000000036,2.7900000000000036,"5,8",grass_13,0.04,"5,8",0.04,,
112,type_1_prey_95,2.7400000000000038,2.780000000000004,"5,8",grass_13,0.04,"5,8",0.04,,
113,type_1_prey_95,2.730000000000004,2.770000000000004,"5,8",grass_13,0.04,"5,8",0.04,,
114,type_1_prey_95,2.720000000000004,2.7600000000000042,"5,8",grass_13,0.04,"5,8",0.04,,
123,type_1_prey_95,2.310000000000006,2.470000000000006,"3,8",grass_23,0.16,"3,8",0.16,,
127,type_1_prey_95,2.2700000000000067,2.950000000000007,"3,6",grass_76,0.68,"3,6",0.68,,
128,type_1_prey_95,2.900000000000007,2.940000000000007,"3,6",grass_76,0.04,"3,6",0.04,,
132,type_1_prey_95,2.7400000000000078,3.300000000000008,"1,5",grass_84,0.5599999999999999,"1,5",0.5599999999999999,,
136,type_1_prey_95,3.1000000000000085,3.4200000000000084,"2,8",grass_37,0.32,"2,8",0.32,,
137,type_1_prey_95,3.3700000000000085,3.4100000000000086,"2,8",grass_37,0.04,"2,8",0.04,,
155,type_1_prey_95,2.5100000000000118,3.030000000000012,"3,6",grass_76,0.5199999999999999,"3,6",0.5199999999999999,,
97,type_1_prey_96,2.9000000000000004,2.9400000000000004,"1,5",grass_84,0.04,"1,5",0.04,,
105,type_1_prey_96,2.540000000000002,2.660000000000002,"1,0",grass_71,0.12,"1,0",0.12,,
106,type_1_prey_96,2.610000000000002,2.650000000000002,"1,0",grass_71,0.04,"1,0",0.04,,
107,type_1_prey_96,2.6000000000000023,2.6400000000000023,"1,0",grass_71,0.04,"1,0",0.04,,
116,type_1_prey_96,2.190000000000004,2.470000000000004,"1,5",grass_84,0.28,"1,5",0.28,,
118,type_1_prey_96,2.3700000000000045,2.4500000000000046,"1,5",grass_84,0.08,"1,5",0.08,,
121,type_1_prey_96,2.300000000000005,2.660000000000005,"2,8",grass_37,0.36,"2,8",0.36,,
124,type_1_prey_96,2.5100000000000056,2.6700000000000057,"0,8",grass_69,0.16,"0,8",0.16,,
131,type_1_prey_96,2.320000000000007,3.080000000000007,"4,9",grass_12,0.7600000000000001,"4,9",0.7600000000000001,,
132,type_1_prey_96,3.0300000000000074,3.3900000000000072,"3,8",grass_23,0.36,"3,8",0.36,,
139,type_1_prey_96,3.040000000000008,3.3200000000000083,"0,8",grass_69,0.28,"0,8",0.28,,
151,type_1_prey_96,2.7200000000000104,3.3200000000000105,"1,0",grass_71,0.6,"1,0",0.6,,
152,type_1_prey_96,3.2700000000000107,3.3100000000000107,"1,0",grass_71,0.04,"1,0",0.04,,
153,type_1_prey_96,3.260000000000011,3.300000000000011,"1,0",grass_71,0.04,"1,0",0.04,,
154,type_1_prey_96,3.250000000000011,4.010000000000011,"0,0",grass_31,0.7600000000000001,"0,0",0.7600000000000001,,
155,type_1_prey_96,3.9600000000000115,4.040000000000012,"1,0",grass_71,0.08,"1,0",0.08,,
156,type_1_prey_96,3.9900000000000118,4.070000000000012,"0,0",grass_31,0.08,"0,0",0.08,,
157,type_1_prey_96,4.020000000000012,4.060000000000012,"0,0",grass_31,0.04,"0,0",0.04,,
158,type_1_prey_96,4.010000000000012,4.130000000000012,"1,0",grass_71,0.12,"1,0",0.12,,
168,type_1_prey_96,3.6300000000000145,4.0300000000000145,"1,0",grass_71,0.39999999999999997,"1,0",0.39999999999999997,,
169,type_1_prey_96,3.980000000000014,4.460000000000014,"0,0",grass_31,0.4799999999999999,"0,0",0.4799999999999999,,
175,type_1_prey_96,4.160000000000015,4.960000000000015,"3,6",grass_76,0.8000000000000002,"3,6",0.8000000000000002,,
178,type_1_prey_96,4.810000000000016,5.410000000000015,"1,5",grass_84,0.6,"1,5",0.6,,
182,type_1_prey_96,5.210000000000016,6.530000000000016,"5,5",grass_44,1.3200000000000005,"5,5",1.3200000000000005,,
184,type_1_prey_96,3.430000000000016,4.3500000000000165,"6,3",grass_17,0.9200000000000003,"6,3",0.9200000000000003,,
187,type_1_prey_96,4.200000000000017,5.520000000000017,"9,4",grass_94,1.3200000000000005,"9,4",1.3200000000000005,,
189,type_1_prey_96,5.420000000000018,6.500000000000018,"11,2",grass_27,1.0800000000000003,"11,2",1.0800000000000003,,
190,type_1_prey_96,3.450000000000018,4.530000000000018,"12,1",grass_8,1.0800000000000003,"12,1",1.0800000000000003,,
191,type_1_prey_96,4.480000000000018,4.8400000000000185,"12,2",grass_61,0.36,"12,2",0.36,,
192,type_1_prey_96,4.790000000000019,5.230000000000018,"12,3",grass_96,0.43999999999999995,"12,3",0.43999999999999995,,
195,type_1_prey_96,5.080000000000019,5.480000000000019,"15,0",grass_47,0.39999999999999997,"15,0",0.39999999999999997,,
196,type_1_prey_96,5.430000000000019,6.590000000000019,"16,0",grass_64,1.1600000000000004,"16,0",1.1600000000000004,,
200,type_1_prey_96,3.39000000000002,3.51000000000002,"16,0",grass_64,0.12,"16,0",0.12,,
97,type_1_prey_97,2.9000000000000004,3.1000000000000005,"3,8",grass_23,0.2,"3,8",0.2,,
98,type_1_prey_97,3.0500000000000007,3.0900000000000007,"3,8",grass_23,0.04,"3,8",0.04,,
102,type_1_prey_97,2.8900000000000015,3.2900000000000014,"0,8",grass_69,0.39999999999999997,"0,8",0.39999999999999997,,
107,type_1_prey_97,3.0400000000000023,3.2000000000000024,"0,9",grass_67,0.16,"0,9",0.16,,
108,type_1_prey_97,3.1500000000000026,3.3100000000000027,"0,10",grass_73,0.16,"0,10",0.16,,
109,type_1_prey_97,3.260000000000003,3.340000000000003,"0,9",grass_67,0.08,"0,9",0.08,,
122,type_1_prey_97,2.6900000000000053,2.7300000000000053,"2,13",grass_21,0.04,"2,13",0.04,,
124,type_1_prey_97,2.6300000000000057,2.830000000000006,"4,15",grass_3,0.2,"4,15",0.2,,
97,type_1_prey_98,2.95,2.99,"20,24",grass_80,0.04,"20,24",0.04,,
97,type_1_prey_99,2.95,2.99,"9,24",grass_86,0.04,"9,24",0.04,,
103,type_1_prey_99,2.6900000000000013,2.7300000000000013,"7,21",grass_90,0.04,"7,21",0.04,,
104,type_1_prey_99,2.6800000000000015,2.7200000000000015,"7,21",grass_90,0.04,"7,21",0.04,,
105,type_1_prey_99,2.6700000000000017,2.7100000000000017,"7,21",grass_90,0.04,"7,21",0.04,,
106,type_1_prey_99,2.660000000000002,2.700000000000002,"7,21",grass_90,0.04,"7,21",0.04,,
107,type_1_prey_99,2.650000000000002,2.8900000000000023,"7,22",grass_19,0.24000000000000002,"7,22",0.24000000000000002,,
110,type_1_prey_99,2.740000000000003,3.220000000000003,"6,23",grass_48,0.4799999999999999,"6,23",0.4799999999999999,,
115,type_1_prey_99,2.9700000000000037,3.2900000000000036,"7,22",grass_19,0.32,"7,22",0.32,,
116,type_1_prey_99,3.2400000000000038,3.480000000000004,"6,23",grass_48,0.24000000000000002,"6,23",0.24000000000000002,,
123,type_1_prey_99,3.1300000000000052,3.8100000000000054,"7,21",grass_90,0.68,"7,21",0.68,,
124,type_1_prey_99,3.7600000000000056,3.8000000000000056,"7,21",grass_90,0.04,"7,21",0.04,,
126,type_1_prey_99,3.700000000000006,4.420000000000006,"9,21",grass_32,0.7200000000000001,"9,21",0.7200000000000001,,
137,type_1_prey_99,3.8700000000000077,4.750000000000008,"13,21",grass_99,0.8800000000000002,"13,21",0.8800000000000002,,
141,type_1_prey_99,4.550000000000009,4.630000000000009,"9,24",grass_86,0.08,"9,24",0.08,,
143,type_1_prey_99,4.530000000000009,4.730000000000009,"7,22",grass_19,0.2,"7,22",0.2,,
144,type_1_prey_99,4.6800000000000095,5.440000000000009,"6,23",grass_48,0.7600000000000001,"6,23",0.7600000000000001,,
121,type_1_prey_100,1.8000000000000034,2.2400000000000033,"0,0",grass_31,0.43999999999999995,"0,0",0.43999999999999995,,
131,type_1_prey_100,1.7400000000000038,2.1400000000000037,"1,0",grass_71,0.39999999999999997,"1,0",0.39999999999999997,,
140,type_1_prey_100,1.6900000000000037,2.010000000000004,"6,3",grass_17,0.32,"6,3",0.32,,
146,type_1_prey_100,1.7100000000000033,2.7100000000000035,"5,5",grass_44,1.0000000000000002,"5,5",1.0000000000000002,,
149,type_1_prey_100,2.560000000000004,2.680000000000004,"5,5",grass_44,0.12,"5,5",0.12,,
161,type_1_prey_100,2.0800000000000063,2.1200000000000063,"6,3",grass_17,0.04,"6,3",0.04,,
100,type_1_prey_101,2.9000000000000004,3.0600000000000005,"4,18",grass_65,0.16,"4,18",0.16,,
103,type_1_prey_101,2.910000000000001,3.030000000000001,"4,18",grass_65,0.12,"4,18",0.12,,
107,type_1_prey_101,2.830000000000002,2.990000000000002,"3,21",grass_51,0.16,"3,21",0.16,,
124,type_1_prey_101,2.140000000000005,2.4200000000000053,"6,19",grass_92,0.28,"6,19",0.28,,
135,type_1_prey_101,1.8700000000000065,2.0700000000000065,"3,18",grass_15,0.2,"3,18",0.2,,
137,type_1_prey_101,1.9700000000000064,2.0100000000000064,"4,18",grass_65,0.04,"4,18",0.04,,
143,type_1_prey_101,1.7100000000000062,1.7900000000000063,"3,18",grass_15,0.08,"3,18",0.08,,
145,type_1_prey_101,1.6900000000000062,1.7700000000000062,"3,18",grass_15,0.08,"3,18",0.08,,
103,type_1_prey_102,2.9000000000000004,3.0600000000000005,"21,18",grass_78,0.16,"21,18",0.16,,
105,type_1_prey_102,2.960000000000001,3.480000000000001,"20,20",grass_6,0.5199999999999999,"20,20",0.5199999999999999,,
106,type_1_prey_102,3.430000000000001,3.470000000000001,"20,20",grass_6,0.04,"20,20",0.04,,
108,type_1_prey_102,3.3700000000000014,3.8500000000000014,"18,20",grass_38,0.4799999999999999,"18,20",0.4799999999999999,,
109,type_1_prey_102,3.800000000000001,4.280000000000001,"17,21",grass_25,0.4799999999999999,"17,21",0.4799999999999999,,
111,type_1_prey_102,4.1800000000000015,4.300000000000002,"18,20",grass_38,0.12,"18,20",0.12,,
112,type_1_prey_102,4.250000000000002,4.690000000000001,"18,21",grass_7,0.43999999999999995,"18,21",0.43999999999999995,,
115,type_1_prey_102,4.540000000000002,5.2200000000000015,"20,18",grass_41,0.68,"20,18",0.68,,
117,type_1_prey_102,5.120000000000002,5.360000000000002,"22,18",grass_28,0.24000000000000002,"22,18",0.24000000000000002,,
118,type_1_prey_102,5.310000000000002,5.630000000000003,"22,17",grass_2,0.32,"22,17",0.32,,
119,type_1_prey_102,5.580000000000003,5.780000000000003,"23,16",grass_66,0.2,"23,16",0.2,,
123,type_1_prey_102,5.580000000000004,5.900000000000004,"20,18",grass_41,0.32,"20,18",0.32,,
126,type_1_prey_102,5.750000000000004,6.070000000000005,"22,17",grass_2,0.32,"22,17",0.32,,
127,type_1_prey_102,3.020000000000005,3.380000000000005,"23,18",grass_53,0.36,"23,18",0.36,,
130,type_1_prey_102,3.2300000000000053,3.8700000000000054,"24,21",grass_30,0.64,"24,21",0.64,,
132,type_1_prey_102,3.7700000000000053,4.4100000000000055,"23,23",grass_4,0.64,"23,23",0.64,,
134,type_1_prey_102,4.310000000000006,4.9100000000000055,"21,23",grass_16,0.6,"21,23",0.6,,
135,type_1_prey_102,4.860000000000006,4.900000000000006,"20,24",grass_80,0.04,"20,24",0.04,,
102,type_1_prey_103,2.95,4.95,"1,0",grass_71,2.0,"1,0",2.0,,
109,type_1_prey_103,4.600000000000001,5.080000000000001,"1,5",grass_84,0.4799999999999999,"1,5",0.4799999999999999,,
115,type_1_prey_103,4.780000000000002,5.180000000000002,"6,3",grass_17,0.39999999999999997,"6,3",0.39999999999999997,,
116,type_1_prey_103,5.130000000000003,5.170000000000003,"6,3",grass_17,0.04,"6,3",0.04,,
124,type_1_prey_103,4.770000000000004,5.2500000000000036,"9,0",grass_26,0.4799999999999999,"9,0",0.4799999999999999,,
126,type_1_prey_103,5.150000000000004,5.7100000000000035,"11,2",grass_27,0.5599999999999999,"11,2",0.5599999999999999,,
127,type_1_prey_103,5.660000000000004,5.700000000000004,"11,2",grass_27,0.04,"11,2",0.04,,
129,type_1_prey_103,5.600000000000004,6.080000000000004,"9,4",grass_94,0.4799999999999999,"9,4",0.4799999999999999,,
132,type_1_prey_103,2.930000000000004,3.0500000000000043,"9,4",grass_94,0.12,"9,4",0.12,,
135,type_1_prey_103,2.900000000000005,3.3000000000000047,"12,3",grass_96,0.39999999999999997,"12,3",0.39999999999999997,,
138,type_1_prey_103,3.1500000000000057,4.430000000000006,"15,0",grass_47,1.2800000000000005,"15,0",1.2800000000000005,,
139,type_1_prey_103,4.380000000000006,5.620000000000006,"16,0",grass_64,1.2400000000000004,"16,0",1.2400000000000004,,
143,type_1_prey_103,5.420000000000007,7.340000000000008,"20,0",grass_58,1.920000000000001,"20,0",1.920000000000001,,
144,type_1_prey_103,4.290000000000008,6.290000000000008,"21,0",grass_93,2.0,"21,0",2.0,,
103,type_1_prey_104,2.95,3.7500000000000004,"20,4",grass_10,0.8000000000000002,"20,4",0.8000000000000002,,
111,type_1_predator_34,3.3999999999999986,6.60000000000001,"19,5",type_1_prey_58,3.2000000000000117,"18,5",3.2000000000000117,False,type_1_predator_34
109,type_1_predator_35,4.199999999999999,7.500000000000005,"17,1",type_1_prey_75,3.3000000000000056,"17,0",3.3000000000000056,False,type_1_predator_35
117,type_1_predator_35,5.900000000000003,8.350000000000005,"9,1",type_1_prey_105,2.450000000000002,"9,0",2.450000000000002,False,type_1_predator_35
118,type_1_predator_35,8.150000000000006,11.93000000000001,"9,2",type_1_prey_86,3.7800000000000056,"10,3",3.7800000000000056,False,type_1_predator_35
156,type_1_predator_35,4.3300000000000205,7.350000000000033,"14,0",type_1_prey_74,3.020000000000013,"13,0",3.020000000000013,False,type_1_predator_35
157,type_1_predator_35,7.150000000000034,9.430000000000039,"14,1",type_1_prey_115,2.280000000000005,"13,0",2.280000000000005,False,type_1_predator_35
177,type_1_predator_35,5.430000000000041,8.330000000000041,"22,3",type_1_prey_148,2.9000000000000004,"23,4",2.9000000000000004,False,type_1_predator_35
189,type_1_predator_35,5.930000000000041,10.300695275347444,"19,4",type_1_prey_145,4.730000000000004,"20,3",4.370695275347403,True,type_1_predator_33|type_1_predator_35
192,type_1_predator_35,9.700695275347446,12.770695275347446,"21,2",type_1_prey_155,3.070000000000001,"22,1",3.070000000000001,False,type_1_predator_35
193,type_1_predator_35,7.570695275347446,8.931198450113252,"22,1",type_1_prey_153,3.160000000000003,"22,1",1.360503174765806,True,type_1_predator_33|type_1_predator_35|type_1_predator_42
201,type_1_predator_35,7.331198450113254,11.131198450113256,"21,7",type_1_prey_161,3.800000000000002,"21,7",3.800000000000002,False,type_1_predator_35
223,type_1_predator_35,6.731198450113265,9.531198450113266,"22,14",type_1_prey_184,2.8000000000000007,"22,15",2.8000000000000007,False,type_1_predator_35
235,type_1_predator_35,7.13119845011327,12.741198450113277,"20,23",type_1_prey_163,5.610000000000007,"19,23",5.610000000000007,False,type_1_predator_35
258,type_1_predator_35,3.141198450113273,6.041198450113273,"18,20",type_1_prey_205,2.9000000000000004,"18,20",2.9000000000000004,False,type_1_predator_35
109,type_1_prey_106,2.95,3.0300000000000002,"4,16",grass_75,0.08,"4,16",0.08,,
135,type_1_prey_106,1.7300000000000035,2.1700000000000035,"2,14",grass_97,0.43999999999999995,"2,14",0.43999999999999995,,
141,type_1_prey_106,1.8700000000000039,1.950000000000004,"3,13",grass_59,0.08,"3,13",0.08,,
143,type_1_prey_106,1.8500000000000036,1.9700000000000037,"4,15",grass_3,0.12,"4,15",0.12,,
148,type_1_prey_106,1.7200000000000035,2.0000000000000036,"2,13",grass_21,0.28,"2,13",0.28,,
114,type_1_prey_107,2.700000000000001,2.820000000000001,"24,11",grass_62,0.12,"24,11",0.12,,
123,type_1_prey_107,2.3700000000000028,2.7700000000000027,"23,15",grass_36,0.39999999999999997,"23,15",0.39999999999999997,,
124,type_1_prey_107,2.720000000000003,2.760000000000003,"23,15",grass_36,0.04,"23,15",0.04,,
127,type_1_prey_107,2.6100000000000034,2.7300000000000035,"23,15",grass_36,0.12,"23,15",0.12,,
128,type_1_prey_107,2.6800000000000037,3.0400000000000036,"23,16",grass_66,0.36,"23,16",0.36,,
132,type_1_prey_107,2.8400000000000043,3.0400000000000045,"22,18",grass_28,0.2,"22,18",0.2,,
133,type_1_prey_107,2.9900000000000047,3.230000000000005,"23,18",grass_53,0.24000000000000002,"23,18",0.24000000000000002,,
134,type_1_prey_107,3.180000000000005,3.500000000000005,"22,17",grass_2,0.32,"22,17",0.32,,
135,type_1_prey_107,3.4500000000000046,3.730000000000005,"23,16",grass_66,0.28,"23,16",0.28,,
136,type_1_prey_107,3.6800000000000055,4.040000000000005,"23,15",grass_36,0.36,"23,15",0.36,,
138,type_1_prey_107,3.9400000000000053,4.540000000000005,"21,13",grass_18,0.6,"21,13",0.6,,
139,type_1_prey_107,4.4900000000000055,5.170000000000005,"21,12",grass_39,0.68,"21,12",0.68,,
141,type_1_prey_107,5.070000000000006,5.670000000000005,"23,12",grass_82,0.6,"23,12",0.6,,
142,type_1_prey_107,5.620000000000005,6.220000000000005,"24,11",grass_62,0.6,"24,11",0.6,,
148,type_1_prey_107,2.920000000000006,3.400000000000006,"23,15",grass_36,0.4799999999999999,"23,15",0.4799999999999999,,
150,type_1_prey_107,3.3000000000000065,3.7800000000000065,"21,13",grass_18,0.4799999999999999,"21,13",0.4799999999999999,,
151,type_1_prey_107,3.730000000000006,4.210000000000006,"21,12",grass_39,0.4799999999999999,"21,12",0.4799999999999999,,
153,type_1_prey_107,4.1100000000000065,4.590000000000006,"23,12",grass_82,0.4799999999999999,"23,12",0.4799999999999999,,
154,type_1_prey_107,4.540000000000006,5.020000000000006,"24,11",grass_62,0.4799999999999999,"24,11",0.4799999999999999,,
155,type_1_prey_107,4.970000000000006,5.050000000000006,"23,12",grass_82,0.08,"23,12",0.08,,
159,type_1_prey_107,4.850000000000007,5.050000000000007,"23,16",grass_66,0.2,"23,16",0.2,,
160,type_1_prey_107,5.000000000000007,5.280000000000007,"22,17",grass_2,0.28,"22,17",0.28,,
161,type_1_prey_107,5.2300000000000075,5.630000000000008,"22,18",grass_28,0.39999999999999997,"22,18",0.39999999999999997,,
163,type_1_prey_107,5.530000000000008,5.970000000000008,"23,18",grass_53,0.43999999999999995,"23,18",0.43999999999999995,,
166,type_1_prey_107,5.820000000000008,6.940000000000008,"24,21",grass_30,1.1200000000000003,"24,21",1.1200000000000003,,
168,type_1_prey_107,3.8400000000000087,5.120000000000009,"23,23",grass_4,1.2800000000000005,"23,23",1.2800000000000005,,
113,type_1_prey_108,2.750000000000001,3.270000000000001,"13,21",grass_99,0.5199999999999999,"13,21",0.5199999999999999,,
115,type_1_prey_108,3.1700000000000013,3.2500000000000013,"13,21",grass_99,0.08,"13,21",0.08,,
119,type_1_predator_36,3.7999999999999994,7.100000000000007,"15,20",type_1_prey_69,3.3000000000000074,"16,19",3.3000000000000074,False,type_1_predator_36
121,type_1_predator_36,6.700000000000006,9.65000000000001,"13,21",type_1_prey_108,2.9500000000000024,"12,20",2.9500000000000024,False,type_1_predator_36
134,type_1_predator_36,7.050000000000013,9.230000000000022,"6,21",type_1_prey_85,2.1800000000000086,"6,21",2.1800000000000086,False,type_1_predator_36
141,type_1_predator_36,7.830000000000027,12.900000000000041,"1,22",type_1_prey_64,5.0700000000000145,"1,23",5.0700000000000145,False,type_1_predator_36
143,type_1_predator_36,7.500000000000041,10.400000000000041,"3,20",type_1_prey_120,2.9000000000000004,"4,21",2.9000000000000004,False,type_1_predator_36
145,type_1_predator_36,10.000000000000043,12.920000000000055,"3,18",type_1_prey_73,2.9200000000000115,"4,18",2.9200000000000115,False,type_1_predator_36
146,type_1_predator_36,7.720000000000055,10.56000000000007,"3,17",type_1_prey_71,2.840000000000015,"4,16",2.840000000000015,False,type_1_predator_36
147,type_1_predator_36,10.36000000000007,13.230000000000071,"3,16",type_1_prey_122,2.870000000000001,"4,15",2.870000000000001,False,type_1_predator_36
150,type_1_predator_36,7.630000000000072,9.16000000000008,"4,13",type_1_prey_97,1.5300000000000082,"5,13",1.5300000000000082,False,type_1_predator_36
151,type_1_predator_36,8.96000000000008,10.810000000000084,"4,12",type_1_prey_106,1.8500000000000034,"5,13",1.8500000000000034,False,type_1_predator_36
152,type_1_predator_36,10.610000000000086,16.080000000000098,"5,11",type_1_prey_91,5.470000000000011,"6,10",5.470000000000011,False,type_1_predator_36
153,type_1_predator_36,10.880000000000098,13.180000000000106,"5,11",type_1_prey_110,2.300000000000007,"5,10",2.300000000000007,False,type_1_predator_36
119,type_1_prey_110,2.8000000000000007,3.2400000000000007,"3,8",grass_23,0.43999999999999995,"3,8",0.43999999999999995,,
127,type_1_prey_110,2.840000000000002,3.0400000000000023,"2,13",grass_21,0.2,"2,13",0.2,,
146,type_1_prey_110,2.0900000000000056,2.4500000000000055,"5,11",grass_24,0.36,"5,11",0.36,,
149,type_1_prey_110,2.300000000000006,2.420000000000006,"5,11",grass_24,0.12,"5,11",0.12,,
150,type_1_prey_110,2.3700000000000063,2.4100000000000064,"5,11",grass_24,0.04,"5,11",0.04,,
